physics_step,sim_time_s,phase,label,tcp_x,tcp_y,tcp_z,obj_x,obj_y,obj_z,quat_w,quat_x,quat_y,quat_z,q5_deg,q5_cmd_deg,target_error_m,object_drift_m,object_speed_mps,tilt_deg,upright_z,marker,attach_calls_total,posewrite_calls_total
271,2.71,approach,approach_open_wp033,0.247754,-0.145128,0.153952,0.213861,-0.19573,0.025,1.0,1.6e-05,-7e-06,-0.000165,88.3093,88.31,0.002368,0.0,0.000457,0.002,1.0,0,0,0
272,2.72,approach,approach_open_wp033,0.247527,-0.145446,0.153536,0.213863,-0.195729,0.025,1.0,-2e-06,1.9e-05,-0.000169,88.3093,88.31,0.001853,2e-06,0.000743,0.0021,1.0,0,0,0
273,2.73,approach,approach_open_wp034,0.246822,-0.146416,0.152363,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000163,88.3094,88.31,0.007811,2e-06,0.000594,0.0023,1.0,0,0,0
274,2.74,approach,approach_open_wp034,0.246205,-0.147287,0.151198,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,88.3094,88.31,0.006243,2e-06,0.000483,0.002,1.0,0,0,0
275,2.75,approach,approach_open_wp034,0.245696,-0.147995,0.15025,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.000169,88.3094,88.31,0.004971,0.0,0.000762,0.0022,1.0,0,0,0
276,2.76,approach,approach_open_wp034,0.245277,-0.14857,0.14948,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,88.3094,88.31,0.003943,2e-06,0.000544,0.0023,1.0,0,0,0
277,2.77,approach,approach_open_wp034,0.244931,-0.149037,0.148856,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000164,88.3093,88.31,0.003116,2e-06,0.000524,0.0019,1.0,0,0,0
278,2.78,approach,approach_open_wp034,0.244648,-0.149417,0.148349,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,88.3093,88.31,0.002456,0.0,0.000774,0.0022,1.0,0,0,0
279,2.79,approach,approach_open_wp034,0.244415,-0.149726,0.147938,0.213862,-0.195728,0.025,1.0,-1.8e-05,-6e-06,-0.000164,88.3093,88.31,0.001936,2e-06,0.000484,0.0022,1.0,0,0,0
280,2.8,approach,approach_open_wp035,0.243731,-0.150736,0.14675,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3094,88.31,0.007907,2e-06,0.000587,0.0019,1.0,0,0,0
281,2.81,approach,approach_open_wp035,0.243127,-0.151646,0.145564,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,88.3094,88.31,0.006306,2e-06,0.000762,0.0023,1.0,0,0,0
282,2.82,approach,approach_open_wp035,0.242628,-0.152384,0.144599,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.005006,0.0,0.000447,0.0022,1.0,0,0,0
283,2.83,approach,approach_open_wp035,0.242217,-0.152984,0.143815,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000163,88.3094,88.31,0.003954,2e-06,0.00063,0.002,1.0,0,0,0
284,2.84,approach,approach_open_wp035,0.241879,-0.153471,0.143179,0.213863,-0.19573,0.025,1.0,9e-06,1.9e-05,-0.00017,88.3093,88.31,0.003107,2e-06,0.000735,0.0023,1.0,0,0,0
285,2.85,approach,approach_open_wp035,0.241601,-0.153868,0.142662,0.213862,-0.195728,0.025,1.0,-1.8e-05,0.0,-0.000165,88.3093,88.31,0.002429,0.0,0.000429,0.0021,1.0,0,0,0
286,2.86,approach,approach_open_wp035,0.241373,-0.154191,0.142243,0.213861,-0.19573,0.025,1.0,7e-06,-1.6e-05,-0.000163,88.3093,88.31,0.001893,2e-06,0.000673,0.002,1.0,0,0,0
287,2.87,approach,approach_open_wp036,0.240719,-0.155206,0.141061,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.000169,88.3094,88.31,0.007894,2e-06,0.000701,0.0024,1.0,0,0,0
288,2.88,approach,approach_open_wp036,0.240138,-0.15612,0.139881,0.213862,-0.195728,0.025,1.0,-1.7e-05,3e-06,-0.000165,88.3094,88.31,0.006302,2e-06,0.000428,0.002,1.0,0,0,0
289,2.89,approach,approach_open_wp036,0.239658,-0.156862,0.138919,0.213861,-0.195729,0.025,1.0,4e-06,-1.7e-05,-0.000163,88.3094,88.31,0.005009,0.0,0.000709,0.0021,1.0,0,0,0
290,2.9,approach,approach_open_wp036,0.239262,-0.157464,0.138139,0.213863,-0.19573,0.025,1.0,1.3e-05,1.5e-05,-0.000169,88.3094,88.31,0.003961,2e-06,0.00065,0.0023,1.0,0,0,0
291,2.91,approach,approach_open_wp036,0.238936,-0.157955,0.137505,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,88.3093,88.31,0.003116,2e-06,0.000455,0.0019,1.0,0,0,0
292,2.92,approach,approach_open_wp036,0.238669,-0.158353,0.13699,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,88.3093,88.31,0.002439,0.0,0.000742,0.0021,1.0,0,0,0
293,2.93,approach,approach_open_wp036,0.23845,-0.158678,0.136573,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,88.3093,88.31,0.0019,2e-06,0.000599,0.0024,1.0,0,0,0
294,2.94,approach,approach_open_wp037,0.237803,-0.159693,0.135373,0.213863,-0.195728,0.025,1.0,-1.5e-05,9e-06,-0.000166,88.3095,88.31,0.007911,2e-06,0.000482,0.002,1.0,0,0,0
295,2.95,approach,approach_open_wp037,0.237218,-0.160603,0.134197,0.213861,-0.195729,0.025,1.0,-0.0,-1.9e-05,-0.000162,88.3094,88.31,0.006322,2e-06,0.000759,0.0022,1.0,0,0,0
296,2.96,approach,approach_open_wp037,0.236735,-0.161342,0.133238,0.213862,-0.19573,0.025,1.0,1.7e-05,1e-05,-0.000169,88.3094,88.31,0.00503,0.0,0.000545,0.0023,1.0,0,0,0
297,2.97,approach,approach_open_wp037,0.236337,-0.161942,0.13246,0.213863,-0.195728,0.025,1.0,-1.3e-05,1.1e-05,-0.000167,88.3094,88.31,0.003983,2e-06,0.000533,0.0019,1.0,0,0,0
298,2.98,approach,approach_open_wp037,0.23601,-0.16243,0.131827,0.213861,-0.195729,0.025,1.0,-3e-06,-2e-05,-0.000162,88.3093,88.31,0.003138,2e-06,0.000769,0.0023,1.0,0,0,0
299,2.99,approach,approach_open_wp037,0.235742,-0.162827,0.131313,0.213862,-0.19573,0.025,1.0,1.8e-05,7e-06,-0.000168,88.3093,88.31,0.002458,0.0,0.00049,0.0023,1.0,0,0,0
300,3.0,approach,approach_open_wp037,0.235522,-0.16315,0.130895,0.213863,-0.195728,0.025,1.0,-1.1e-05,1.3e-05,-0.000168,88.3093,88.31,0.001916,2e-06,0.000573,0.0019,1.0,0,0,0
301,3.01,approach,approach_open_wp038,0.234881,-0.164168,0.129658,0.213861,-0.195729,0.025,1.0,-6e-06,-1.9e-05,-0.000162,88.3094,88.31,0.007916,2e-06,0.000763,0.0023,1.0,0,0,0
302,3.02,approach,approach_open_wp038,0.23429,-0.165074,0.128487,0.213862,-0.19573,0.025,1.0,1.9e-05,3e-06,-0.000167,88.3094,88.31,0.00633,2e-06,0.000449,0.0022,1.0,0,0,0
303,3.03,approach,approach_open_wp038,0.233801,-0.165808,0.127532,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,88.3094,88.31,0.00504,0.0,0.000628,0.002,1.0,0,0,0
304,3.04,approach,approach_open_wp038,0.233397,-0.166404,0.126756,0.213861,-0.195729,0.025,1.0,-9e-06,-1.8e-05,-0.000162,88.3094,88.31,0.003994,2e-06,0.000736,0.0023,1.0,0,0,0
305,3.05,approach,approach_open_wp038,0.233065,-0.166888,0.126124,0.213862,-0.19573,0.025,1.0,1.8e-05,-1e-06,-0.000167,88.3093,88.31,0.003149,2e-06,0.000425,0.0021,1.0,0,0,0
306,3.06,approach,approach_open_wp038,0.232793,-0.167282,0.125611,0.213863,-0.195729,0.025,1.0,-6e-06,1.6e-05,-0.000169,88.3093,88.31,0.002468,0.0,0.000673,0.002,1.0,0,0,0
307,3.07,approach,approach_open_wp038,0.232569,-0.167602,0.125193,0.213861,-0.195728,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,88.3093,88.31,0.001925,2e-06,0.000693,0.0023,1.0,0,0,0
308,3.08,approach,approach_open_wp039,0.23193,-0.168621,0.123951,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,88.3094,88.31,0.007927,2e-06,0.00043,0.002,1.0,0,0,0
309,3.09,approach,approach_open_wp039,0.231334,-0.169523,0.122779,0.213863,-0.195729,0.025,1.0,-4e-06,1.8e-05,-0.000169,88.3094,88.31,0.00634,2e-06,0.000714,0.0021,1.0,0,0,0
310,3.1,approach,approach_open_wp039,0.230842,-0.170255,0.121823,0.213861,-0.195728,0.025,1.0,-1.4e-05,-1.5e-05,-0.000162,88.3094,88.31,0.00505,0.0,0.000644,0.0023,1.0,0,0,0
311,3.11,approach,approach_open_wp039,0.230436,-0.170849,0.121045,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000165,88.3094,88.31,0.004003,2e-06,0.000458,0.0019,1.0,0,0,0
312,3.12,approach,approach_open_wp039,0.230101,-0.171332,0.120413,0.213863,-0.195729,0.025,1.0,-2e-06,1.9e-05,-0.000169,88.3093,88.31,0.003156,2e-06,0.000752,0.0022,1.0,0,0,0
313,3.13,approach,approach_open_wp039,0.229827,-0.171724,0.119899,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.2e-05,-0.000163,88.3093,88.31,0.002475,1e-06,0.000582,0.0023,1.0,0,0,0
314,3.14,approach,approach_open_wp039,0.229602,-0.172043,0.11948,0.213861,-0.19573,0.025,1.0,1.4e-05,-9e-06,-0.000165,88.3093,88.31,0.001931,2e-06,0.0005,0.002,1.0,0,0,0
315,3.15,approach,approach_open_wp040,0.228963,-0.173062,0.118237,0.213863,-0.195729,0.025,1.0,1e-06,1.9e-05,-0.000169,88.3094,88.31,0.007935,2e-06,0.000767,0.0022,1.0,0,0,0
316,3.16,approach,approach_open_wp040,0.228365,-0.173963,0.117063,0.213861,-0.195728,0.025,1.0,-1.8e-05,-9e-06,-0.000163,88.3094,88.31,0.006347,2e-06,0.000527,0.0023,1.0,0,0,0
317,3.17,approach,approach_open_wp040,0.227871,-0.174693,0.116106,0.213861,-0.19573,0.025,1.0,1.2e-05,-1.1e-05,-0.000164,88.3094,88.31,0.005056,0.0,0.00055,0.0019,1.0,0,0,0
318,3.18,approach,approach_open_wp040,0.227464,-0.175286,0.115328,0.213863,-0.195729,0.025,1.0,4e-06,2e-05,-0.00017,88.3094,88.31,0.004008,2e-06,0.000766,0.0023,1.0,0,0,0
319,3.19,approach,approach_open_wp040,0.227129,-0.175767,0.114695,0.213862,-0.195728,0.025,1.0,-1.8e-05,-6e-06,-0.000164,88.3093,88.31,0.003161,2e-06,0.00048,0.0022,1.0,0,0,0
320,3.2,approach,approach_open_wp040,0.226853,-0.176159,0.11418,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3093,88.31,0.00248,0.0,0.000581,0.002,1.0,0,0,0
321,3.21,approach,approach_open_wp040,0.226628,-0.176478,0.113761,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,88.3093,88.31,0.001936,2e-06,0.00076,0.0023,1.0,0,0,0
322,3.22,approach,approach_open_wp041,0.225991,-0.177497,0.112519,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.007941,2e-06,0.000448,0.0022,1.0,0,0,0
323,3.23,approach,approach_open_wp041,0.225391,-0.178397,0.111344,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000163,88.3094,88.31,0.006352,2e-06,0.000626,0.002,1.0,0,0,0
324,3.24,approach,approach_open_wp041,0.224896,-0.179126,0.110386,0.213863,-0.19573,0.025,1.0,9e-06,1.8e-05,-0.00017,88.3094,88.31,0.00506,0.0,0.000735,0.0023,1.0,0,0,0
325,3.25,approach,approach_open_wp041,0.224488,-0.179718,0.109607,0.213862,-0.195728,0.025,1.0,-1.8e-05,1e-06,-0.000165,88.3094,88.31,0.004013,2e-06,0.000429,0.002,1.0,0,0,0
326,3.26,approach,approach_open_wp041,0.224153,-0.1802,0.108973,0.213861,-0.19573,0.025,1.0,6e-06,-1.6e-05,-0.000163,88.3093,88.31,0.003166,2e-06,0.000671,0.002,1.0,0,0,0
327,3.27,approach,approach_open_wp041,0.223878,-0.180591,0.108458,0.213863,-0.19573,0.025,1.0,1.1e-05,1.7e-05,-0.00017,88.3093,88.31,0.002484,0.0,0.000695,0.0024,1.0,0,0,0
328,3.28,approach,approach_open_wp041,0.223652,-0.18091,0.108039,0.213862,-0.195728,0.025,1.0,-1.7e-05,3e-06,-0.000165,88.3093,88.31,0.00194,2e-06,0.000432,0.002,1.0,0,0,0
329,3.29,approach,approach_open_wp042,0.223017,-0.18193,0.106798,0.213861,-0.195729,0.025,1.0,4e-06,-1.7e-05,-0.000163,88.3094,88.31,0.007946,2e-06,0.000713,0.002,1.0,0,0,0
330,3.3,approach,approach_open_wp042,0.222417,-0.182829,0.105622,0.213863,-0.19573,0.025,1.0,1.4e-05,1.5e-05,-0.000169,88.3094,88.31,0.006357,2e-06,0.000648,0.0023,1.0,0,0,0
331,3.31,approach,approach_open_wp042,0.221921,-0.183558,0.104664,0.213862,-0.195728,0.025,1.0,-1.6e-05,6e-06,-0.000166,88.3094,88.31,0.005065,0.0,0.000451,0.002,1.0,0,0,0
332,3.32,approach,approach_open_wp042,0.221513,-0.18415,0.103884,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,88.3093,88.31,0.004017,2e-06,0.000746,0.0021,1.0,0,0,0
333,3.33,approach,approach_open_wp042,0.221178,-0.184631,0.10325,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,88.3093,88.31,0.00317,2e-06,0.000596,0.0023,1.0,0,0,0
334,3.34,approach,approach_open_wp042,0.220903,-0.185023,0.102735,0.213863,-0.195728,0.025,1.0,-1.5e-05,9e-06,-0.000167,88.3093,88.31,0.002489,0.0,0.000483,0.002,1.0,0,0,0
335,3.35,approach,approach_open_wp042,0.220677,-0.185341,0.102315,0.213861,-0.195729,0.025,1.0,-0.0,-1.9e-05,-0.000162,88.3093,88.31,0.001945,2e-06,0.000761,0.0022,1.0,0,0,0
336,3.36,approach,approach_open_wp043,0.220044,-0.186363,0.101076,0.213862,-0.19573,0.025,1.0,1.7e-05,1e-05,-0.000168,88.3094,88.31,0.007951,2e-06,0.000542,0.0023,1.0,0,0,0
337,3.37,approach,approach_open_wp043,0.219443,-0.187261,0.099899,0.213863,-0.195728,0.025,1.0,-1.3e-05,1.1e-05,-0.000167,88.3094,88.31,0.006361,2e-06,0.000528,0.0019,1.0,0,0,0
338,3.38,approach,approach_open_wp043,0.218947,-0.187989,0.098941,0.213861,-0.195729,0.025,1.0,-3e-06,-1.9e-05,-0.000162,88.3094,88.31,0.005069,0.0,0.000766,0.0022,1.0,0,0,0
339,3.39,approach,approach_open_wp043,0.218539,-0.188581,0.098161,0.213862,-0.19573,0.025,1.0,1.8e-05,7e-06,-0.000168,88.3093,88.31,0.004022,2e-06,0.000491,0.0022,1.0,0,0,0
340,3.4,approach,approach_open_wp043,0.218203,-0.189062,0.097526,0.213863,-0.195728,0.025,1.0,-1.1e-05,1.3e-05,-0.000168,88.3093,88.31,0.003175,2e-06,0.000567,0.0019,1.0,0,0,0
341,3.41,approach,approach_open_wp043,0.217929,-0.189454,0.097011,0.213861,-0.195729,0.025,1.0,-6e-06,-2e-05,-0.000162,88.3093,88.31,0.002494,0.0,0.000764,0.0024,1.0,0,0,0
342,3.42,approach,approach_open_wp043,0.217704,-0.189773,0.096591,0.213862,-0.19573,0.025,1.0,1.9e-05,4e-06,-0.000168,88.3093,88.31,0.001951,2e-06,0.000452,0.0022,1.0,0,0,0
343,3.43,approach,approach_open_wp044,0.217073,-0.190796,0.095354,0.213863,-0.195729,0.025,1.0,-9e-06,1.5e-05,-0.000168,88.3094,88.31,0.007956,2e-06,0.000621,0.002,1.0,0,0,0
344,3.44,approach,approach_open_wp044,0.21647,-0.191693,0.094177,0.213861,-0.195729,0.025,1.0,-8e-06,-1.9e-05,-0.000162,88.3094,88.31,0.006367,2e-06,0.00074,0.0024,1.0,0,0,0
345,3.45,approach,approach_open_wp044,0.215974,-0.192421,0.093217,0.213862,-0.19573,0.025,1.0,1.8e-05,-0.0,-0.000167,88.3094,88.31,0.005074,0.0,0.000431,0.0021,1.0,0,0,0
346,3.46,approach,approach_open_wp044,0.215566,-0.193012,0.092437,0.213863,-0.195729,0.025,1.0,-7e-06,1.6e-05,-0.000169,88.3093,88.31,0.004027,2e-06,0.000671,0.002,1.0,0,0,0
347,3.47,approach,approach_open_wp044,0.215231,-0.193494,0.091802,0.213861,-0.195728,0.025,1.0,-1.1e-05,-1.7e-05,-0.000162,88.3093,88.31,0.00318,2e-06,0.000701,0.0024,1.0,0,0,0
348,3.48,approach,approach_open_wp044,0.214956,-0.193885,0.091286,0.213861,-0.19573,0.025,1.0,1.7e-05,-3e-06,-0.000166,88.3093,88.31,0.0025,0.0,0.00043,0.002,1.0,0,0,0
349,3.49,approach,approach_open_wp044,0.214732,-0.194204,0.090866,0.213863,-0.195729,0.025,1.0,-4e-06,1.7e-05,-0.000169,88.3093,88.31,0.001957,2e-06,0.000712,0.0021,1.0,0,0,0
350,3.5,descend,descend_open_wp001,0.214698,-0.194283,0.0896,0.213861,-0.195728,0.025,1.0,-1.3e-05,-1.5e-05,-0.000162,88.3094,88.31,0.005466,2e-06,0.000652,0.0023,1.0,0,0,0
351,3.51,descend,descend_open_wp001,0.214658,-0.194298,0.088403,0.213861,-0.19573,0.025,1.0,1.6e-05,-6e-06,-0.000166,88.3094,88.31,0.004268,2e-06,0.000452,0.002,1.0,0,0,0
352,3.52,descend,descend_open_wp001,0.214622,-0.194307,0.087428,0.213863,-0.195729,0.025,1.0,-2e-06,1.9e-05,-0.000169,88.3094,88.31,0.003293,0.0,0.000737,0.0021,1.0,0,0,0
353,3.53,descend,descend_open_wp001,0.214592,-0.194314,0.086635,0.213861,-0.195728,0.025,1.0,-1.6e-05,-1.3e-05,-0.000162,88.3093,88.31,0.002501,2e-06,0.000603,0.0023,1.0,0,0,0
354,3.54,descend,descend_open_wp001,0.214565,-0.194318,0.08599,0.213861,-0.19573,0.025,1.0,1.5e-05,-9e-06,-0.000165,88.3093,88.31,0.001857,2e-06,0.000483,0.002,1.0,0,0,0
355,3.55,descend,descend_open_wp002,0.214562,-0.194401,0.084406,0.213863,-0.195729,0.025,1.0,0.0,1.9e-05,-0.00017,88.3094,88.31,0.007003,2e-06,0.000761,0.0022,1.0,0,0,0
356,3.56,descend,descend_open_wp002,0.214521,-0.194441,0.082922,0.213861,-0.195728,0.025,1.0,-1.7e-05,-1e-05,-0.000163,88.3094,88.31,0.005519,2e-06,0.000542,0.0023,1.0,0,0,0
357,3.57,descend,descend_open_wp002,0.214483,-0.19447,0.081714,0.213861,-0.19573,0.025,1.0,1.3e-05,-1.1e-05,-0.000164,88.3094,88.31,0.004311,0.0,0.000528,0.0019,1.0,0,0,0
358,3.58,descend,descend_open_wp002,0.214449,-0.194492,0.080733,0.213863,-0.195729,0.025,1.0,3e-06,1.9e-05,-0.00017,88.3093,88.31,0.003329,2e-06,0.000767,0.0022,1.0,0,0,0
359,3.59,descend,descend_open_wp002,0.21442,-0.194508,0.079935,0.213862,-0.195728,0.025,1.0,-1.8e-05,-7e-06,-0.000163,88.3093,88.31,0.002532,2e-06,0.000491,0.0022,1.0,0,0,0
360,3.6,descend,descend_open_wp002,0.214396,-0.19452,0.079286,0.213861,-0.19573,0.025,1.0,1.1e-05,-1.3e-05,-0.000164,88.3093,88.31,0.001886,0.0,0.000574,0.0019,1.0,0,0,0
361,3.61,descend,descend_open_wp003,0.214396,-0.194611,0.077698,0.213863,-0.19573,0.025,1.0,6e-06,1.9e-05,-0.00017,88.3094,88.31,0.007025,2e-06,0.000766,0.0023,1.0,0,0,0
362,3.62,descend,descend_open_wp003,0.214355,-0.194656,0.076211,0.213862,-0.195728,0.025,1.0,-1.9e-05,-3e-06,-0.000164,88.3094,88.31,0.005537,2e-06,0.000448,0.0022,1.0,0,0,0
363,3.63,descend,descend_open_wp003,0.214317,-0.194689,0.075001,0.213861,-0.19573,0.025,1.0,9e-06,-1.5e-05,-0.000163,88.3094,88.31,0.004327,0.0,0.000624,0.002,1.0,0,0,0
364,3.64,descend,descend_open_wp003,0.214283,-0.194713,0.074018,0.213863,-0.19573,0.025,1.0,9e-06,1.8e-05,-0.00017,88.3093,88.31,0.003344,2e-06,0.000735,0.0023,1.0,0,0,0
365,3.65,descend,descend_open_wp003,0.214255,-0.194732,0.073218,0.213862,-0.195728,0.025,1.0,-1.8e-05,1e-06,-0.000165,88.3093,88.31,0.002546,2e-06,0.000431,0.0021,1.0,0,0,0
366,3.66,descend,descend_open_wp003,0.214231,-0.194747,0.072568,0.213861,-0.19573,0.025,1.0,6e-06,-1.6e-05,-0.000163,88.3093,88.31,0.001899,0.0,0.000674,0.002,1.0,0,0,0
367,3.67,descend,descend_open_wp004,0.214233,-0.194842,0.070979,0.213863,-0.19573,0.025,1.0,1.2e-05,1.7e-05,-0.000169,88.3094,88.31,0.007035,2e-06,0.000694,0.0023,1.0,0,0,0
368,3.68,descend,descend_open_wp004,0.214191,-0.194888,0.069492,0.213862,-0.195728,0.025,1.0,-1.7e-05,4e-06,-0.000166,88.3094,88.31,0.005547,2e-06,0.00043,0.002,1.0,0,0,0
369,3.69,descend,descend_open_wp004,0.214153,-0.194921,0.068281,0.213861,-0.195729,0.025,1.0,4e-06,-1.8e-05,-0.000163,88.3094,88.31,0.004336,0.0,0.000712,0.0021,1.0,0,0,0
370,3.7,descend,descend_open_wp004,0.21412,-0.194946,0.067297,0.213863,-0.19573,0.025,1.0,1.4e-05,1.5e-05,-0.000169,88.3093,88.31,0.003353,2e-06,0.000647,0.0023,1.0,0,0,0
371,3.71,descend,descend_open_wp004,0.214091,-0.194966,0.066497,0.213863,-0.195728,0.025,1.0,-1.6e-05,7e-06,-0.000166,88.3093,88.31,0.002555,2e-06,0.000457,0.002,1.0,0,0,0
372,3.72,descend,descend_open_wp004,0.214067,-0.194981,0.065847,0.213861,-0.195729,0.025,1.0,2e-06,-1.9e-05,-0.000162,88.3093,88.31,0.001908,0.0,0.000745,0.0022,1.0,0,0,0
373,3.73,descend,descend_open_wp005,0.214072,-0.195079,0.064258,0.213863,-0.19573,0.025,1.0,1.6e-05,1.3e-05,-0.000169,88.3094,88.31,0.007042,2e-06,0.000592,0.0023,1.0,0,0,0
374,3.74,descend,descend_open_wp005,0.214029,-0.195124,0.06277,0.213863,-0.195728,0.025,1.0,-1.4e-05,9e-06,-0.000167,88.3094,88.31,0.005554,2e-06,0.000489,0.002,1.0,0,0,0
375,3.75,descend,descend_open_wp005,0.213991,-0.195158,0.061559,0.213861,-0.195729,0.025,1.0,-1e-06,-1.9e-05,-0.000162,88.3094,88.31,0.004343,0.0,0.000766,0.0022,1.0,0,0,0
376,3.76,descend,descend_open_wp005,0.213957,-0.195183,0.060574,0.213862,-0.19573,0.025,1.0,1.8e-05,1e-05,-0.000169,88.3093,88.31,0.00336,2e-06,0.000534,0.0023,1.0,0,0,0
377,3.77,descend,descend_open_wp005,0.213929,-0.195203,0.059774,0.213863,-0.195728,0.025,1.0,-1.3e-05,1.1e-05,-0.000167,88.3093,88.31,0.002563,2e-06,0.000535,0.0019,1.0,0,0,0
378,3.78,descend,descend_open_wp005,0.213905,-0.195218,0.059124,0.213861,-0.195729,0.025,1.0,-3e-06,-1.9e-05,-0.000162,88.3093,88.31,0.001916,0.0,0.000767,0.0022,1.0,0,0,0
379,3.79,descend,descend_open_wp006,0.213913,-0.195319,0.057536,0.213862,-0.19573,0.025,1.0,1.9e-05,7e-06,-0.000168,88.3094,88.31,0.007048,2e-06,0.000486,0.0023,1.0,0,0,0
380,3.8,descend,descend_open_wp006,0.213869,-0.195363,0.056048,0.213863,-0.195729,0.025,1.0,-1.1e-05,1.3e-05,-0.000168,88.3094,88.31,0.00556,2e-06,0.000583,0.002,1.0,0,0,0
381,3.81,descend,descend_open_wp006,0.213829,-0.195396,0.054836,0.213861,-0.195729,0.025,1.0,-6e-06,-1.9e-05,-0.000162,88.3094,88.31,0.004349,0.0,0.000762,0.0023,1.0,0,0,0
382,3.82,descend,descend_open_wp006,0.213854,-0.195388,0.054387,0.213863,-0.195725,0.025006,1.0,-0.000113,2.4e-05,-0.000265,88.3093,88.31,0.003902,7e-06,0.016392,0.0132,1.0,0,0,0
383,3.83,descend,descend_open_wp006,0.213831,-0.195371,0.054388,0.213856,-0.19572,0.025008,1.0,-0.000199,-0.000116,-0.000246,88.3093,88.31,0.003905,1.3e-05,0.018565,0.0263,1.0,0,0,0
384,3.84,descend,descend_open_wp006,0.213835,-0.195384,0.054389,0.21386,-0.19573,0.025003,1.0,8e-06,-5.3e-05,-0.00025,88.3093,88.31,0.003904,3e-06,0.015314,0.0061,1.0,0,0,0
385,3.85,descend,descend_open_wp006,0.213855,-0.195405,0.054394,0.213871,-0.195741,0.025005,1.0,0.000222,0.000175,-0.000267,88.3093,88.31,0.003908,1.7e-05,0.009914,0.0324,1.0,0,0,0
386,3.86,descend,descend_open_wp006,0.213871,-0.195399,0.054401,0.213881,-0.195737,0.02501,1.0,0.000111,0.000393,-0.000301,88.3093,88.31,0.003915,2.4e-05,0.008713,0.0468,1.0,0,0,0
387,3.87,descend,descend_open_wp006,0.213857,-0.195385,0.054398,0.213876,-0.195731,0.025009,1.0,-1.5e-05,0.000285,-0.000304,88.3094,88.31,0.003913,1.7e-05,0.009328,0.0327,1.0,0,0,0
388,3.88,descend,descend_open_wp006,0.213826,-0.195367,0.054394,0.213862,-0.195726,0.025005,1.0,-0.000115,1.5e-05,-0.00027,88.3094,88.31,0.003911,7e-06,0.015881,0.0133,1.0,0,0,0
389,3.89,descend,descend_open_wp006,0.213811,-0.195353,0.054393,0.213856,-0.19572,0.025008,1.0,-0.000201,-0.000115,-0.00026,88.3094,88.31,0.003912,1.3e-05,0.018089,0.0265,1.0,0,0,0
390,3.9,descend,descend_open_wp006,0.213811,-0.19536,0.054394,0.213856,-0.195725,0.025005,1.0,-9e-05,-0.000136,-0.000258,88.3094,88.31,0.003912,8e-06,0.016756,0.0187,1.0,0,0,0
391,3.91,descend,descend_open_wp006,0.213827,-0.195382,0.054394,0.213865,-0.195737,0.025001,1.0,0.000137,3.6e-05,-0.000264,88.3094,88.31,0.00391,9e-06,0.013062,0.0162,1.0,0,0,0
392,3.92,descend,descend_open_wp006,0.213855,-0.195398,0.054404,0.213879,-0.195743,0.025009,1.0,0.000248,0.000348,-0.00029,88.3094,88.31,0.003918,2.5e-05,0.008971,0.049,1.0,0,0,0
393,3.93,descend,descend_open_wp006,0.213853,-0.195381,0.054402,0.213879,-0.195733,0.02501,1.0,3.5e-05,0.000342,-0.000314,88.3094,88.31,0.003918,2.1e-05,0.008845,0.0394,1.0,0,0,0
394,3.94,descend,descend_open_wp006,0.213843,-0.19537,0.054398,0.213874,-0.195728,0.025009,1.0,-6.3e-05,0.000249,-0.000307,88.3094,88.31,0.003915,1.6e-05,0.011035,0.0294,1.0,0,0,0
